epoch,Coarse1_prediction_output_layer_accuracy,Coarse1_prediction_output_layer_loss,Coarse2_prediction_output_layer_accuracy,Coarse2_prediction_output_layer_loss,Final_output_loss,Fine_prediction_output_layer_accuracy,Fine_prediction_output_layer_loss,loss,val_Coarse1_prediction_output_layer_accuracy,val_Coarse1_prediction_output_layer_loss,val_Coarse2_prediction_output_layer_accuracy,val_Coarse2_prediction_output_layer_loss,val_Final_output_loss,val_Fine_prediction_output_layer_accuracy,val_Fine_prediction_output_layer_loss,val_loss
0,0.3771972060203552,0.48818209767341614,0.21475476026535034,0.5776267051696777,0.825009286403656,0.1180180162191391,0.6253798604011536,0.5413352251052856,0.4404999911785126,nan,0.3093999922275543,nan,0.9891654253005981,0.20479999482631683,nan,nan
1,0.45215216279029846,0.3993241786956787,0.29835835099220276,0.499070405960083,0.8239926695823669,0.2067667692899704,0.5781198143959045,0.4693816602230072,0.4952000081539154,nan,0.31380000710487366,nan,0.9888747334480286,0.2542000114917755,nan,nan
2,0.4912912845611572,0.3754943311214447,0.34032031893730164,0.4775049686431885,0.8202592730522156,0.27271270751953125,0.5445727109909058,0.4458302855491638,0.5532000064849854,nan,0.3492000102996826,nan,0.9881158471107483,0.3133000135421753,nan,nan
3,0.5220019817352295,0.35722604393959045,0.3799399435520172,0.4586758315563202,0.8201097846031189,0.32230231165885925,0.5195606350898743,0.4264260232448578,0.5293999910354614,nan,0.34869998693466187,nan,0.984114944934845,0.3352000117301941,nan,nan
4,0.5390190482139587,0.3475986123085022,0.40460461378097534,0.4466269314289093,0.8143601417541504,0.3593994081020355,0.5003257393836975,0.4142994284629822,0.5386999845504761,nan,0.438400000333786,nan,0.9748284220695496,0.38830000162124634,nan,nan
5,0.5573974251747131,0.33503082394599915,0.43049049377441406,0.4339808523654938,0.8070531487464905,0.39693692326545715,0.4842390716075897,0.4009452760219574,0.6040999889373779,nan,0.4223000109195709,nan,0.9585868120193481,0.4228000044822693,nan,nan
6,0.5594794750213623,0.33373647928237915,0.4378778636455536,0.4279947578907013,0.7551802396774292,0.4211411476135254,0.47187578678131104,0.3957400619983673,0.5928000211715698,nan,0.4189999997615814,nan,0.8486141562461853,0.4138999879360199,nan,nan
7,0.5713313221931458,0.32819369435310364,0.45523524284362793,0.4195016920566559,0.6514005661010742,0.4482482373714447,0.45798298716545105,0.3872477114200592,0.6191999912261963,nan,0.4659000039100647,nan,0.7687093615531921,0.4431000053882599,nan,nan
8,0.58246248960495,0.319984495639801,0.4724324345588684,0.40905287861824036,0.6266376376152039,0.4747547507286072,0.4438296854496002,0.3770086169242859,0.6287999749183655,nan,0.48489999771118164,nan,0.7724891304969788,0.4722999930381775,nan,nan
9,0.5921521782875061,0.3154829442501068,0.4865265190601349,0.40224796533584595,0.6129513382911682,0.49985986948013306,0.4322397708892822,0.3702954649925232,0.6362000107765198,nan,0.5109000205993652,nan,0.7868144512176514,0.48840001225471497,nan,nan
10,0.5939940214157104,0.31365349888801575,0.49697697162628174,0.3978748917579651,0.608721911907196,0.5196996927261353,0.4226802587509155,0.36611655354499817,0.6229000091552734,nan,0.508899986743927,nan,0.7578689455986023,0.48980000615119934,nan,nan
11,0.5966566801071167,0.3112665116786957,0.5014213919639587,0.3938020169734955,0.5945490002632141,0.5398398637771606,0.414216548204422,0.3617573082447052,0.6470999717712402,nan,0.5454999804496765,nan,0.7161958813667297,0.5180000066757202,nan,nan
12,0.6045445203781128,0.3077223002910614,0.5157757997512817,0.38778236508369446,0.5966641902923584,0.5623824000358582,0.4035879373550415,0.356014609336853,0.6445000171661377,nan,0.5198000073432922,nan,0.7309593558311462,0.5171999931335449,nan,nan
13,0.6122322082519531,0.3045307695865631,0.5256256461143494,0.3820381760597229,0.5856578946113586,0.5784784555435181,0.39460471272468567,0.350691556930542,0.6462000012397766,nan,0.5327000021934509,nan,0.7156513929367065,0.5217000246047974,nan,nan
14,0.6130730509757996,0.3025197982788086,0.5306306481361389,0.37932664155960083,0.5768873691558838,0.5907507538795471,0.3886500298976898,0.3478262722492218,0.661899983882904,nan,0.5285999774932861,nan,0.7097919583320618,0.5184999704360962,nan,nan
15,0.6137137413024902,0.3024604320526123,0.5343743562698364,0.37741705775260925,0.5711873769760132,0.6021421551704407,0.38227126002311707,0.34598949551582336,0.6686999797821045,nan,0.5644000172615051,nan,0.7227025628089905,0.545799970626831,nan,nan
16,0.6180780529975891,0.2994069457054138,0.5451050996780396,0.3715934157371521,0.5647506713867188,0.6247247457504272,0.3733508586883545,0.34084150195121765,0.6687999963760376,nan,0.5544999837875366,nan,0.6909207105636597,0.5424000024795532,nan,nan
17,0.6224624514579773,0.29801008105278015,0.5496496558189392,0.36875131726264954,0.5587499141693115,0.6346145868301392,0.36864617466926575,0.33811065554618835,0.6704000234603882,nan,0.5745999813079834,nan,0.6832703351974487,0.542900025844574,nan,nan
18,0.6240040063858032,0.2975442707538605,0.5545945763587952,0.36724618077278137,0.5556390285491943,0.6448648571968079,0.3632407784461975,0.3366491496562958,0.6506999731063843,nan,0.5634999871253967,nan,0.6720065474510193,0.5485000014305115,nan,nan
19,0.625465452671051,0.2954193651676178,0.5598598718643188,0.3633340895175934,0.5529714822769165,0.6574174165725708,0.3576633334159851,0.3331952691078186,0.6661999821662903,nan,0.5722000002861023,nan,0.6755918264389038,0.555899977684021,nan,nan
20,0.6286486387252808,0.29395270347595215,0.5680881142616272,0.35987749695777893,0.5465824604034424,0.6670070290565491,0.352315753698349,0.33024701476097107,0.6801000237464905,nan,0.5830000042915344,nan,0.6571568250656128,0.5529000163078308,nan,nan
21,0.6269069314002991,0.2934742271900177,0.5709509253501892,0.3579811453819275,0.5436614155769348,0.6765965819358826,0.3489561378955841,0.32865819334983826,0.6772000193595886,nan,0.5831999778747559,nan,0.6793867945671082,0.5605999827384949,nan,nan
22,0.6342342495918274,0.2914028465747833,0.5746546387672424,0.35587289929389954,0.5427336096763611,0.6870670914649963,0.342881977558136,0.3259900212287903,0.6711000204086304,nan,0.579200029373169,nan,0.6492727994918823,0.5640000104904175,nan,nan
23,0.633073091506958,0.2914346158504486,0.578978955745697,0.35485029220581055,0.5371339321136475,0.6888688802719116,0.34129464626312256,0.32551929354667664,0.6802999973297119,nan,0.5956000089645386,nan,0.6611437201499939,0.573199987411499,nan,nan
24,0.6351951956748962,0.29126080870628357,0.5786586403846741,0.3529556393623352,0.536895751953125,0.6997397541999817,0.33780404925346375,0.32405903935432434,0.6905999779701233,nan,0.5928999781608582,nan,0.6567512154579163,0.5785999894142151,nan,nan
25,0.6357157230377197,0.2898089289665222,0.5838438272476196,0.3499280512332916,0.533780574798584,0.706386387348175,0.3335660696029663,0.3216852843761444,0.680400013923645,nan,0.6078000068664551,nan,0.6505785584449768,0.5651000142097473,nan,nan
26,0.6377177238464355,0.2884368300437927,0.5891291499137878,0.34848669171333313,0.5294685363769531,0.7143943905830383,0.3296050727367401,0.31989365816116333,0.684499979019165,nan,0.5960999727249146,nan,0.6512395739555359,0.5730999708175659,nan,nan
27,0.6375575661659241,0.28895673155784607,0.5907908082008362,0.34779974818229675,0.5258444547653198,0.7208608388900757,0.32816794514656067,0.3195745646953583,0.682200014591217,nan,0.59579998254776,nan,0.6589547991752625,0.5817999839782715,nan,nan
28,0.6399399638175964,0.2875966727733612,0.591571569442749,0.34683680534362793,0.5222668647766113,0.7244444489479065,0.32519906759262085,0.3181896507740021,0.685699999332428,nan,0.5965999960899353,nan,0.6435011029243469,0.5825999975204468,nan,nan
29,0.6424624919891357,0.28591638803482056,0.5965765714645386,0.34360775351524353,0.5242754817008972,0.7303303480148315,0.32227516174316406,0.31575050950050354,0.6804999709129333,nan,0.592199981212616,nan,0.6457207798957825,0.5812000036239624,nan,nan
30,0.6456456184387207,0.28469645977020264,0.6005204916000366,0.3424767851829529,0.5191558003425598,0.7343343496322632,0.31929031014442444,0.31435155868530273,0.6861000061035156,nan,0.609499990940094,nan,0.6398062109947205,0.5842000246047974,nan,nan
31,0.6405405402183533,0.28586405515670776,0.6000600457191467,0.3424912393093109,0.5154578685760498,0.741321325302124,0.3169602155685425,0.31468936800956726,0.6870999932289124,nan,0.6039999723434448,nan,0.6442899107933044,0.5859000086784363,nan,nan
32,0.64476478099823,0.2836296856403351,0.6053853631019592,0.3395898640155792,0.5144152641296387,0.7420820593833923,0.3152000606060028,0.3120063245296478,0.6873000264167786,nan,0.6208999752998352,nan,0.6402308344841003,0.588699996471405,nan,nan
33,0.6430630683898926,0.2857256531715393,0.6034234166145325,0.3404487669467926,0.5151734948158264,0.7484484314918518,0.31340885162353516,0.3132104277610779,0.6837999820709229,nan,0.6150000095367432,nan,0.6347419619560242,0.5838000178337097,nan,nan
34,0.644944965839386,0.2837598919868469,0.6077477335929871,0.33868682384490967,0.5108474493026733,0.7510510683059692,0.31145140528678894,0.3113398849964142,0.6870999932289124,nan,0.6195999979972839,nan,0.6270753145217896,0.5910999774932861,nan,nan
35,0.6478278040885925,0.2828039228916168,0.6113713979721069,0.33600953221321106,0.512017548084259,0.7589789628982544,0.3077942728996277,0.30931544303894043,0.6913999915122986,nan,0.619700014591217,nan,0.6282504200935364,0.5950000286102295,nan,nan
36,0.6511911749839783,0.2822217047214508,0.6102502346038818,0.3372204899787903,0.509086549282074,0.760080099105835,0.30703747272491455,0.30953457951545715,0.692300021648407,nan,0.612500011920929,nan,0.6357996463775635,0.5972999930381775,nan,nan
37,0.6503103375434875,0.2817118763923645,0.6114714741706848,0.33583423495292664,0.5076030492782593,0.7617417573928833,0.305476576089859,0.30869877338409424,0.6866000294685364,nan,0.6179999709129333,nan,0.6362238526344299,0.5990999937057495,nan,nan
38,0.6517317295074463,0.28134796023368835,0.6153353452682495,0.33367809653282166,0.5056278705596924,0.7655255198478699,0.30393269658088684,0.3073480725288391,0.6876000165939331,nan,0.6137999892234802,nan,0.6353204846382141,0.6011999845504761,nan,nan
39,0.6463663578033447,0.28215813636779785,0.614274263381958,0.33500292897224426,0.5031733512878418,0.7702903151512146,0.3024386465549469,0.30815649032592773,0.6933000087738037,nan,0.6207000017166138,nan,0.6271262168884277,0.5976999998092651,nan,nan
40,0.6466066241264343,0.2821910083293915,0.6147547364234924,0.333269327878952,0.5065785050392151,0.771451473236084,0.3019920289516449,0.3072028160095215,0.6837999820709229,nan,0.6136000156402588,nan,0.6253429651260376,0.5982000231742859,nan,nan
41,0.649749755859375,0.2801632285118103,0.6205805540084839,0.3305974006652832,0.503817617893219,0.7757357358932495,0.29933249950408936,0.3048284649848938,0.694100022315979,nan,0.6292999982833862,nan,0.6297910213470459,0.6026999950408936,nan,nan
42,0.6538938879966736,0.2799205183982849,0.6210610866546631,0.33085328340530396,0.5030754804611206,0.7794994711875916,0.29776033759117126,0.3046495318412781,0.6945000290870667,nan,0.6255999803543091,nan,0.6237018704414368,0.6061000227928162,nan,nan
43,0.6512512564659119,0.2791040539741516,0.6233433485031128,0.3297226130962372,0.49915236234664917,0.7784584760665894,0.2971140742301941,0.30382922291755676,0.6952999830245972,nan,0.6256999969482422,nan,0.6176210641860962,0.6029999852180481,nan,nan
44,0.6557357311248779,0.2781390845775604,0.6237637400627136,0.3284573256969452,0.4989722669124603,0.7793793678283691,0.29540979862213135,0.3025130331516266,0.6955999732017517,nan,0.6328999996185303,nan,0.6256725192070007,0.607699990272522,nan,nan
45,0.6544544696807861,0.2781677842140198,0.6236436367034912,0.32900115847587585,0.5001976490020752,0.7843443155288696,0.2940669655799866,0.3028204143047333,0.6998000144958496,nan,0.6223000288009644,nan,0.6189960241317749,0.6011999845504761,nan,nan
46,0.6570169925689697,0.2779576778411865,0.6273072957992554,0.32755711674690247,0.4990033805370331,0.7825825810432434,0.29439777135849,0.30205288529396057,0.6984000205993652,nan,0.6349999904632568,nan,0.6234325766563416,0.6086999773979187,nan,nan
47,0.6537737846374512,0.2789897620677948,0.6234834790229797,0.3288973271846771,0.4997864365577698,0.7867867946624756,0.2939419448375702,0.3030872642993927,0.6941999793052673,nan,0.6358000040054321,nan,0.6284772157669067,0.608299970626831,nan,nan
48,0.6532933115959167,0.2777951657772064,0.626686692237854,0.3271094262599945,0.4986802935600281,0.7914314270019531,0.29129353165626526,0.30154845118522644,0.7001000046730042,nan,0.6284999847412109,nan,0.6193423867225647,0.6037999987602234,nan,nan
49,0.6556156277656555,0.278082013130188,0.6285085082054138,0.32604849338531494,0.4963136613368988,0.7922722697257996,0.2907484173774719,0.30105817317962646,0.695900022983551,nan,0.6338000297546387,nan,0.6208767294883728,0.6090999841690063,nan,nan
50,0.655235230922699,0.2781321406364441,0.6266065835952759,0.32659605145454407,0.4964633285999298,0.7908308506011963,0.29137226939201355,0.3013944923877716,0.6974999904632568,nan,0.6344000101089478,nan,0.6177663803100586,0.609499990940094,nan,nan
51,0.6584985256195068,0.27715864777565,0.631991982460022,0.32496142387390137,0.494244784116745,0.792212188243866,0.289365291595459,0.300089567899704,0.7019000053405762,nan,0.6328999996185303,nan,0.6185296177864075,0.6071000099182129,nan,nan
52,0.6582182049751282,0.2761029899120331,0.6310110092163086,0.3248016834259033,0.49295952916145325,0.7945745587348938,0.2893643379211426,0.29945608973503113,0.7014999985694885,nan,0.6331999897956848,nan,0.6143396496772766,0.6064000129699707,nan,nan
53,0.6594394445419312,0.27589040994644165,0.6287287473678589,0.32515305280685425,0.4962177276611328,0.7940940856933594,0.28773054480552673,0.29944005608558655,0.7024000287055969,nan,0.6359999775886536,nan,0.6227593421936035,0.6136000156402588,nan,nan
54,0.6587387323379517,0.2756626605987549,0.6338738799095154,0.3229138255119324,0.4939539432525635,0.7995195388793945,0.2870367169380188,0.2983619272708893,0.7009999752044678,nan,0.6370000243186951,nan,0.61482834815979,0.6097999811172485,nan,nan
55,0.6569769978523254,0.2771364748477936,0.631851851940155,0.3250522315502167,0.49343952536582947,0.7994194030761719,0.28686046600341797,0.299871027469635,0.7002000212669373,nan,0.6352999806404114,nan,0.6193881630897522,0.6116999983787537,nan,nan
56,0.6586386561393738,0.2760961055755615,0.6351951956748962,0.3229922354221344,0.4922102987766266,0.8024424314498901,0.2853114902973175,0.2983374297618866,0.7035999894142151,nan,0.6395999789237976,nan,0.6189946532249451,0.6100999712944031,nan,nan
57,0.6594594717025757,0.2759459614753723,0.63163161277771,0.32317039370536804,0.4920453131198883,0.8027627468109131,0.2851145565509796,0.29829487204551697,0.7070000171661377,nan,0.6355000138282776,nan,0.6116523146629333,0.61080002784729,nan,nan
58,0.6606206297874451,0.27539944648742676,0.6356356143951416,0.32229354977607727,0.4894903898239136,0.8029629588127136,0.2847943902015686,0.29774782061576843,0.7063000202178955,nan,0.637499988079071,nan,0.6144208312034607,0.6129000186920166,nan,nan
59,0.6608408689498901,0.27574434876441956,0.6337137222290039,0.3227803409099579,0.49123823642730713,0.8027827739715576,0.28516626358032227,0.29807278513908386,0.7035999894142151,nan,0.6399999856948853,nan,0.6109472513198853,0.6136000156402588,nan,nan
60,0.6590991020202637,0.2760133445262909,0.6353553533554077,0.3225593566894531,0.4918893575668335,0.804804801940918,0.28333383798599243,0.29804709553718567,0.7023000121116638,nan,0.6395999789237976,nan,0.6137690544128418,0.6110000014305115,nan,nan
61,0.6608808636665344,0.27590084075927734,0.6351951956748962,0.32287517189979553,0.48921340703964233,0.8049249053001404,0.28351595997810364,0.29805395007133484,0.7053999900817871,nan,0.6384999752044678,nan,0.6136789321899414,0.6129000186920166,nan,nan
62,0.6615015268325806,0.2744668424129486,0.6371170878410339,0.32141900062561035,0.48961442708969116,0.8045245409011841,0.28275856375694275,0.29671451449394226,0.7052000164985657,nan,0.6373999714851379,nan,0.6147412061691284,0.6128000020980835,nan,nan
63,0.6627627611160278,0.2746637761592865,0.6386986970901489,0.32101622223854065,0.48794782161712646,0.8060860633850098,0.28327810764312744,0.2966128885746002,0.7027999758720398,nan,0.6402000188827515,nan,0.6118211150169373,0.6115000247955322,nan,nan
64,0.6582782864570618,0.27567997574806213,0.6377778053283691,0.3209499418735504,0.49020108580589294,0.80946946144104,0.28232765197753906,0.2970034182071686,0.7023000121116638,nan,0.6383000016212463,nan,0.6123005747795105,0.6129999756813049,nan,nan
65,0.6571171283721924,0.27535346150398254,0.6350951194763184,0.321554034948349,0.488837867975235,0.8053053021430969,0.28173404932022095,0.29699602723121643,0.7059000134468079,nan,0.6367999911308289,nan,0.6109042167663574,0.6078000068664551,nan,nan
66,0.6623223423957825,0.27435481548309326,0.6389989852905273,0.320708304643631,0.48938384652137756,0.8100300431251526,0.28163883090019226,0.2961530089378357,0.7056999802589417,nan,0.6385999917984009,nan,0.6083597540855408,0.612500011920929,nan,nan
67,0.6613613367080688,0.2743704915046692,0.6401801705360413,0.3202182948589325,0.4875151813030243,0.8108508586883545,0.28028586506843567,0.29590943455696106,0.7063999772071838,nan,0.6381000280380249,nan,0.610085129737854,0.6118999719619751,nan,nan
68,0.6603003144264221,0.27560338377952576,0.6399199366569519,0.32057273387908936,0.48641398549079895,0.8100900650024414,0.28186869621276855,0.29669883847236633,0.7050999999046326,nan,0.6438999772071838,nan,0.6124592423439026,0.6161999702453613,nan,nan
69,0.661081075668335,0.27463454008102417,0.6372773051261902,0.32008421421051025,0.48926660418510437,0.8139339089393616,0.2794903814792633,0.29583626985549927,0.7067000269889832,nan,0.6425999999046326,nan,0.612248420715332,0.6154000163078308,nan,nan
70,0.6642642617225647,0.27225250005722046,0.6386586427688599,0.31948357820510864,0.4888477027416229,0.8107707500457764,0.28078195452690125,0.29462572932243347,0.7042999863624573,nan,0.6424000263214111,nan,0.6069213151931763,0.616100013256073,nan,nan
71,0.6581781506538391,0.2757130563259125,0.6388388276100159,0.3202161192893982,0.48766306042671204,0.8101301193237305,0.28035011887550354,0.29662489891052246,0.7075999975204468,nan,0.6417999863624573,nan,0.6086911559104919,0.6147000193595886,nan,nan
72,0.6604204177856445,0.27392926812171936,0.6402602791786194,0.3191772699356079,0.4869031608104706,0.8100300431251526,0.27991214394569397,0.29507890343666077,0.7092999815940857,nan,0.6396999955177307,nan,0.6098442673683167,0.6151999831199646,nan,nan
73,0.6634835004806519,0.273831844329834,0.6424824595451355,0.31817102432250977,0.48712798953056335,0.8144344091415405,0.2789161503314972,0.29453206062316895,0.7067000269889832,nan,0.6395000219345093,nan,0.6084280014038086,0.6136999726295471,nan,nan
74,0.6607807874679565,0.2737876772880554,0.6421221494674683,0.318469762802124,0.48500367999076843,0.8121321201324463,0.27875036001205444,0.2946816682815552,0.7070000171661377,nan,0.6389999985694885,nan,0.6065715551376343,0.616599977016449,nan,nan
75,0.6659058928489685,0.272701621055603,0.6393994092941284,0.3192557096481323,0.48696091771125793,0.8142342567443848,0.27905499935150146,0.2944573760032654,0.7084000110626221,nan,0.6437000036239624,nan,0.6094229221343994,0.6154000163078308,nan,nan
76,0.6650850772857666,0.27288445830345154,0.6422021985054016,0.3181688189506531,0.486796498298645,0.8147547841072083,0.2780765891075134,0.2942373752593994,0.7099000215530396,nan,0.6462000012397766,nan,0.6099140644073486,0.6157000064849854,nan,nan
77,0.6627427339553833,0.27386948466300964,0.6410810947418213,0.31889134645462036,0.48559656739234924,0.8133533596992493,0.27926525473594666,0.2950044572353363,0.7080000042915344,nan,0.6449000239372253,nan,0.6091535687446594,0.6161999702453613,nan,nan
78,0.6624624729156494,0.27414554357528687,0.6400200128555298,0.31977272033691406,0.4860883951187134,0.8124924898147583,0.2787470817565918,0.2954663038253784,0.7085999846458435,nan,0.6428999900817871,nan,0.607628345489502,0.6158000230789185,nan,nan
79,0.6627227067947388,0.273992121219635,0.6395395398139954,0.31904155015945435,0.48646432161331177,0.8139139413833618,0.2785370945930481,0.295064240694046,0.7074000239372253,nan,0.6431000232696533,nan,0.6070355176925659,0.6172999739646912,nan,nan
80,0.6665265560150146,0.2727223038673401,0.6448248028755188,0.3177756071090698,0.4861036539077759,0.8168168067932129,0.27722251415252686,0.2938242554664612,0.7098000049591064,nan,0.6435999870300293,nan,0.6089251041412354,0.616100013256073,nan,nan
81,0.665885865688324,0.2725333273410797,0.642822802066803,0.3184422254562378,0.4857008457183838,0.8174974918365479,0.27772435545921326,0.2940368354320526,0.7078999876976013,nan,0.6439999938011169,nan,0.6047658920288086,0.6166999936103821,nan,nan
82,0.6670670509338379,0.2723331153392792,0.6446846723556519,0.31721141934394836,0.4851851761341095,0.8168368339538574,0.2769526243209839,0.293374627828598,0.7067000269889832,nan,0.6434999704360962,nan,0.6081565022468567,0.616599977016449,nan,nan
83,0.6647247076034546,0.2728540897369385,0.6434434652328491,0.31751951575279236,0.4868411421775818,0.8131932020187378,0.2776067554950714,0.2937808632850647,0.7069000005722046,nan,0.6444000005722046,nan,0.6077606678009033,0.6171000003814697,nan,nan
84,0.6635835766792297,0.27375397086143494,0.6424824595451355,0.318015992641449,0.4849745035171509,0.8147347569465637,0.2781476080417633,0.29442089796066284,0.7092000246047974,nan,0.6434000134468079,nan,0.606360673904419,0.6161999702453613,nan,nan
85,0.6622222065925598,0.27420109510421753,0.6411411166191101,0.31928494572639465,0.4850946366786957,0.8131130933761597,0.27997860312461853,0.2953338623046875,0.7069000005722046,nan,0.6420999765396118,nan,0.6083467602729797,0.6141999959945679,nan,nan
86,0.6667467355728149,0.27174830436706543,0.6455054879188538,0.3163459897041321,0.485627144575119,0.8154354095458984,0.27566561102867126,0.2925370931625366,0.70660001039505,nan,0.6442000269889832,nan,0.6054591536521912,0.6162999868392944,nan,nan
87,0.6656857132911682,0.27341368794441223,0.643043041229248,0.3187480866909027,0.48531457781791687,0.8162962794303894,0.27790287137031555,0.29458731412887573,0.7092999815940857,nan,0.6430000066757202,nan,0.6043601632118225,0.6164000034332275,nan,nan
88,0.6644644737243652,0.2725640833377838,0.6435235142707825,0.3175612986087799,0.4856301248073578,0.8182182312011719,0.277548223733902,0.29366335272789,0.7087000012397766,nan,0.642300009727478,nan,0.6070674657821655,0.6172000169754028,nan,nan
89,0.6673473715782166,0.27081769704818726,0.6476276516914368,0.31541115045547485,0.48731091618537903,0.8196596503257751,0.2758517861366272,0.29169517755508423,0.7071999907493591,nan,0.6432999968528748,nan,0.6064865589141846,0.6154000163078308,nan,nan
90,0.6665665507316589,0.27281007170677185,0.6428428292274475,0.3185425102710724,0.48421335220336914,0.8170570731163025,0.2782515287399292,0.294198602437973,0.7092000246047974,nan,0.6424999833106995,nan,0.605492115020752,0.6159999966621399,nan,nan
91,0.6641441583633423,0.27267205715179443,0.642322301864624,0.31842726469039917,0.48395296931266785,0.8154354095458984,0.2781226634979248,0.29418495297431946,0.7077999711036682,nan,0.6424999833106995,nan,0.608082115650177,0.6172000169754028,nan,nan
92,0.6625425219535828,0.27365192770957947,0.6431031227111816,0.31768909096717834,0.4860725700855255,0.8162762522697449,0.2771535813808441,0.2941904664039612,0.7099000215530396,nan,0.645799994468689,nan,0.6063689589500427,0.6171000003814697,nan,nan
93,0.6645045280456543,0.2729688882827759,0.6434034109115601,0.31728315353393555,0.482177734375,0.8182382583618164,0.27767378091812134,0.2936405837535858,0.7080000042915344,nan,0.6439999938011169,nan,0.6074261665344238,0.6168000102043152,nan,nan
94,0.6659860014915466,0.27230706810951233,0.6497097015380859,0.31497520208358765,0.48549914360046387,0.8192192316055298,0.27565160393714905,0.2922017276287079,0.7074999809265137,nan,0.6438999772071838,nan,0.6067966222763062,0.6166999936103821,nan,nan
95,0.6651852130889893,0.27189573645591736,0.6442041993141174,0.3162863850593567,0.4853482246398926,0.8181781768798828,0.2763265073299408,0.29250186681747437,0.7096999883651733,nan,0.6442999839782715,nan,0.6059285402297974,0.6177999973297119,nan,nan
96,0.6621822118759155,0.2741873562335968,0.6446046233177185,0.3176632523536682,0.4835433065891266,0.8184784650802612,0.2765340805053711,0.2943853735923767,0.7105000019073486,nan,0.6434999704360962,nan,0.6059216856956482,0.6158000230789185,nan,nan
97,0.6686286330223083,0.27164384722709656,0.6448448300361633,0.31625890731811523,0.48409608006477356,0.8163363337516785,0.2766444981098175,0.29242774844169617,0.7093999981880188,nan,0.6460000276565552,nan,0.6051031947135925,0.6179999709129333,nan,nan
98,0.6654053926467896,0.27291223406791687,0.6419019103050232,0.31764066219329834,0.4848190248012543,0.817217230796814,0.277411550283432,0.29389050602912903,0.7088000178337097,nan,0.646399974822998,nan,0.6067609190940857,0.6169000267982483,nan,nan
99,0.6638238430023193,0.27250370383262634,0.6451451182365417,0.31624752283096313,0.4840563237667084,0.8191992044448853,0.27607476711273193,0.2929706871509552,0.7092999815940857,nan,0.646399974822998,nan,0.6061413884162903,0.619700014591217,nan,nan
